date,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),temperature_2m (°C),relative_humidity_2m (%),wind_speed_10m (km/h)
2024-03-30,43.74666666666667,91.82875,17.355,8.420416666666666,0.55625,33.18,28.054166666666664,36.583333333333336,10.85
2024-03-31,43.98208333333333,92.04916666666666,18.00916666666667,9.03125,0.5654166666666667,33.467083333333335,27.395833333333332,41.958333333333336,10.174999999999999
2024-04-01,39.514583333333334,87.26375,18.892916666666668,7.97,0.5591666666666667,34.54958333333334,28.400000000000002,45.75,7.2625
2024-04-02,39.079166666666666,84.24875,17.932083333333335,7.554166666666667,0.5104166666666666,33.26916666666667,29.129166666666666,41.208333333333336,12.075000000000001
2024-04-03,37.102916666666665,81.89916666666666,18.0025,8.37,0.5304166666666666,30.55,28.95,37.625,11.9625
2024-04-04,34.14416666666667,75.55958333333334,17.29125,8.075416666666667,0.5650000000000001,30.434583333333332,28.920833333333334,35.541666666666664,11.475
2024-04-05,37.731249999999996,80.15333333333334,17.125,8.3175,0.5591666666666667,31.59958333333333,29.358333333333334,31.041666666666668,11.541666666666666
2024-04-06,43.42250000000001,91.815,18.491249999999997,7.96125,0.6116666666666667,36.21541666666666,29.883333333333336,32.333333333333336,12.9375
2024-04-07,36.443333333333335,74.28958333333334,17.539583333333333,7.53375,0.6029166666666667,37.33041666666667,29.391666666666666,29.708333333333332,11.725
2024-04-08,37.14958333333333,76.16458333333334,15.815416666666666,8.518749999999999,0.5745833333333333,35.84125,29.125,33.416666666666664,12.591666666666667
2024-04-09,37.85333333333333,74.59666666666666,15.987499999999999,9.620833333333334,0.5420833333333334,37.08708333333333,28.175,41.625,15.025
2024-04-10,43.10666666666666,82.15583333333333,16.267083333333336,8.475,0.5345833333333333,37.18916666666667,28.2,46.916666666666664,15.1
2024-04-11,30.251666666666665,65.50708333333334,15.166666666666666,7.977916666666666,0.48666666666666664,34.69416666666667,28.379166666666666,49.75,13.970833333333333
2024-04-12,25.539583333333336,55.53916666666667,14.436666666666667,7.475416666666667,0.49,29.28916666666667,27.504166666666666,58.625,15.154166666666667
2024-04-13,28.974999999999998,59.80916666666667,15.155833333333334,8.150833333333333,0.45208333333333334,27.22458333333333,27.84166666666667,51.25,14.2875
2024-04-14,31.260833333333334,64.47125,15.0075,7.869583333333334,0.46458333333333335,32.5425,27.891666666666666,41.166666666666664,13.458333333333334
2024-04-15,29.439999999999998,63.666666666666664,15.0225,10.31,0.46374999999999994,30.648333333333337,28.183333333333334,43.708333333333336,14.320833333333333
2024-04-16,33.2875,70.88083333333334,15.398333333333333,8.180833333333334,0.465,33.64291666666667,28.858333333333334,37.5,11.695833333333333
2024-04-17,46.024166666666666,99.1275,13.950000000000001,7.945416666666667,0.5375,31.199583333333333,29.758333333333336,35.791666666666664,10.183333333333334
2024-04-18,44.26833333333334,93.68833333333333,14.315416666666666,7.492083333333333,0.54,28.135,30.662499999999998,38.75,10.116666666666667
2024-04-19,45.42666666666667,85.8575,14.890416666666667,8.424999999999999,0.525,30.610833333333332,30.962500000000002,38.666666666666664,10.3125
2024-04-20,40.7125,85.12875,14.112499999999999,8.808333333333334,0.515,27.263333333333335,29.90416666666667,43.791666666666664,8.025
2024-04-21,52.47208333333333,85.42916666666667,14.86,7.621666666666667,0.4695833333333333,32.662083333333335,30.212500000000002,41.25,11.862499999999999
2024-04-22,41.37583333333333,78.44416666666666,15.521666666666667,8.300416666666667,0.5429166666666666,34.50875,29.925,33.125,9.549999999999999
2024-04-23,40.88375,80.13166666666667,14.294583333333334,8.322083333333333,0.5095833333333334,37.285833333333336,29.795833333333334,35.083333333333336,12.766666666666666
2024-04-24,37.56458333333333,85.02208333333333,14.237083333333333,9.574166666666667,0.5041666666666667,33.27041666666667,29.954166666666666,32.833333333333336,12.204166666666666
2024-04-25,43.50375,91.03333333333335,14.699583333333335,9.15125,0.5808333333333333,36.40916666666667,30.05416666666667,35.5,12.200000000000001
2024-04-26,44.326249999999995,88.53083333333332,14.184166666666668,8.702083333333333,0.54625,36.80583333333333,30.079166666666666,35.291666666666664,12.895833333333334
2024-04-27,53.459583333333335,97.55458333333333,14.579166666666666,10.729583333333332,0.5541666666666667,39.290416666666665,29.75,35.083333333333336,11.137500000000001
2024-04-28,37.29666666666667,76.19166666666666,13.789166666666667,7.590416666666667,0.5029166666666667,41.884166666666665,30.55,38.0,12.1625
2024-04-29,31.95375,68.77583333333332,15.013333333333334,7.947500000000001,0.5504166666666667,33.4825,30.366666666666664,38.791666666666664,10.845833333333333
2024-04-30,33.33166666666667,74.23791666666666,15.200416666666667,7.90375,0.5125000000000001,34.06041666666667,30.754166666666666,40.0,11.195833333333333
2024-05-01,54.939166666666665,96.37875000000001,16.494583333333335,8.743333333333334,0.65625,31.635416666666668,31.704166666666666,44.291666666666664,8.4125
