date,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),temperature_2m (°C),relative_humidity_2m (%),wind_speed_10m (km/h)
05-04-2024,142.72375,331.13625,56.725,26.09416667,1.580416667,50.34166667,27.95,24,14.7875
06-04-2024,77.14083333,255.8666667,38.54041667,17.11291667,1.23625,58.66125,26.8625,21.375,12.35
07-04-2024,28.15291667,64.00416667,24.23166667,11.72083333,0.907083333,24.94208333,26.75833333,20.5,11.84166667
08-04-2024,18.40583333,54.73291667,23.04833333,15.20541667,0.724583333,26.82625,27.74166667,20.375,9.354166667
09-04-2024,23.22125,53.58291667,27.3875,11.72583333,1.010416667,18.78875,28.425,18.58333333,8.829166667
10-04-2024,62.84458333,188.1595833,39.62041667,13.12833333,1.498333333,28.73375,28.58333333,23.08333333,8.433333333
11-04-2024,233.5625,405.6066667,59.38791667,16.75083333,2.243333333,35.0875,29.39166667,23.16666667,8.454166667
12-04-2024,74.42791667,167.7379167,47.20583333,15.23791667,1.045,33.78,30.28333333,20.58333333,8.866666667
13-04-2024,67.06666667,183.0766667,42.90291667,14.09083333,0.9875,44.94583333,29.59166667,34.79166667,9.320833333
14-04-2024,64.96083333,151.20125,38.59416667,14.58791667,1.025416667,29.69458333,27.05833333,47.95833333,8.983333333
15-04-2024,105.5966667,237.6679167,51.04416667,18.5275,1.41375,33.15916667,28.70833333,48.25,8.9875
16-04-2024,86.8775,224.6525,41.91416667,16.87166667,1.089166667,34.50041667,29.69166667,32.41666667,17.11666667
17-04-2024,46.06125,149.4629167,33.17541667,15.92291667,0.785,54.15708333,29.46666667,23.875,18.6125
18-04-2024,56.14958333,191.1454167,39.95625,17.63,0.922916667,42.97791667,31.125,26.75,11.54583333
19-04-2024,63.1,233.4470833,41.70958333,16.91666667,1.05625,28.22875,31,28.54166667,11.62916667
20-04-2024,65.11125,228.0920833,31.13875,18.395,0.8625,40.68875,30.07083333,28.04166667,14.6375
21-04-2024,47.47,148.69,34.81083333,17.63458333,0.9075,48.99541667,30.27083333,26.5,12.6125
22-04-2024,40.69125,132.6116667,37.65791667,14.82,0.944166667,48.87708333,30.46666667,25.95833333,11.6625
23-04-2024,71.25333333,229.75375,44.86625,17.74958333,1.047083333,47.73875,29.60833333,28.29166667,10.10416667
24-04-2024,70.93916667,185.2808333,45.39541667,17.1675,1.142916667,43.81291667,29.67916667,25.79166667,11.89166667
25-04-2024,84.94125,237.0754167,51.19791667,19.17375,1.257916667,41.32208333,30.0875,24.875,11.20416667
26-04-2024,66.17833333,194.0629167,50.84458333,15.73625,1.04625,50.73833333,32.43333333,24.625,12.9375
27-04-2024,57.72333333,220.8066667,40.90958333,15.07333333,0.897916667,42.21958333,30.9375,28.91666667,13.40833333
28-04-2024,58.49791667,182.5529167,41.43291667,16.5725,0.903333333,49.71416667,30.16666667,27.375,9.708333333
29-04-2024,80.86458333,260.1925,43.49958333,20.21583333,1.024166667,52.99791667,30.68333333,27.5,12.79583333
30-04-2024,64.13083333,209.8104167,39.81958333,18.81791667,0.957083333,47.13666667,29.0125,22.5,12.8625
01-05-2024,159.1625,275.0425,39.63458333,11.21875,1.270833333,14.33125,26.34583333,24.66666667,16.09166667
02-05-2024,74.83916667,136.3704167,35.01958333,10.95541667,1.06375,18.0525,27.85416667,25.83333333,13.02916667
03-05-2024,51.10958333,121.54625,35.605,13.34791667,1.00125,43.94666667,31.23333333,20.5,13.60416667
04-05-2024,63.76041667,186.0133333,41.66333333,19.93541667,0.870416667,36.61833333,32.63333333,19.41666667,11.85
05-05-2024,143.1658333,326.6020833,53.865,26.21125,1.630833333,52.77958333,33.45833333,20.04166667,12.50416667
06-05-2024,76.61791667,288.8570833,31.05541667,15.61166667,1.0875,37.26208333,33.34166667,23,12.3625
07-05-2024,28.5075,70.04541667,23.88333333,12.205,0.90125,25.06875,33.49166667,30.08333333,9.375
08-05-2024,20.91208333,53.955,22.67333333,13.99833333,0.788333333,27.38041667,32.4125,39.66666667,14.475
09-05-2024,40.185,85.39666667,32.62416667,13.26541667,1.068333333,30.94708333,32.0125,37.29166667,12.80833333
10-05-2024,45.475,155.1416667,33.95208333,12.9875,1.22625,25.41791667,31.62916667,47.79166667,10.09166667
11-05-2024,213.5579167,375.4470833,65.11208333,18.16791667,2.531666667,46.56791667,31.5375,41.5,8.45
12-05-2024,76.8425,177.5154167,54.7675,15.87958333,1.233333333,33.08875,31.75416667,37.79166667,10.23333333
13-05-2024,96.27625,228.4266667,44.90083333,20.1275,1.325416667,60.35041667,32.09583333,27.25,10.04583333
14-05-2024,111.0604167,253.63875,50.69708333,21.20375,1.347083333,53.68083333,33.02916667,21.20833333,10.63333333
15-05-2024,125.44,276.9766667,58.36416667,26.11083333,1.579583333,56.45791667,33.93333333,17.95833333,10.20833333
16-05-2024,105.7929167,263.2279167,52.06583333,21.695,1.473333333,62.77166667,34.74166667,19.125,9.0125
17-05-2024,91.28375,252.66875,53.11208333,18.53791667,1.610833333,49.88708333,35.74583333,20.41666667,10.44166667
18-05-2024,110.2620833,292.2958333,46.1775,24.04708333,1.50375,46.77625,37.24583333,17.91666667,13.36666667
19-05-2024,97.5675,265.4733333,39.86916667,23.26708333,1.326666667,51.19416667,37.05416667,16.125,13.4
20-05-2024,86.7175,268.37,39.49833333,21.93166667,1.27375,47.44666667,36.07916667,20.5,10.59166667
21-05-2024,82.1875,275.03625,35.41041667,19.015,1.199583333,53.24875,34.9125,32.33333333,10.4
22-05-2024,71.32833333,207.7345833,28.37916667,15.38291667,1.19625,54.04625,35.25833333,37.625,15.275
23-05-2024,54.53791667,155.5666667,28.91833333,13.45375,0.98,50.1525,35.71666667,35.95833333,13.6875
24-05-2024,54.98583333,147.8316667,27.89416667,14.12833333,0.979583333,55.24375,35.5375,35.45833333,10.34583333
25-05-2024,69.06166667,187.99375,34.19166667,15.94916667,1.05125,54.97625,36.92083333,24.33333333,10.5
26-05-2024,77.7675,206.0175,42.76791667,23.82708333,1.319166667,61.70875,38.35416667,17.08333333,13.27083333
27-05-2024,94.685,257.8633333,50.62166667,23.23541667,1.539583333,59.265,37.68333333,17.16666667,10.97083333
28-05-2024,95.14458333,264.445,58.42375,23.76416667,1.773333333,58.8,37.3625,13.625,9.229166667
29-05-2024,72.31583333,271.86125,48.02708333,16.35291667,1.276666667,44.81166667,38.90833333,17.75,10.38333333
30-05-2024,67.10041667,224.7308333,40.39166667,16.44041667,1.094166667,52.10583333,38.25416667,13.45833333,13.8625
31-05-2024,71.51958333,229.10125,44.97666667,18.24708333,1.2975,52.63333333,37.42916667,15.33333333,11.7875
01-06-2024,170.67625,280.5041667,42.37541667,10.91375,1.30125,16.85958333,37.46666667,19.875,15.91666667
02-06-2024,66.50666667,150.8183333,43.81833333,11.43791667,1.06375,24.86958333,36.27916667,25.875,11.525
03-06-2024,64.45291667,137.8554167,40.64083333,15.17916667,1.082916667,41.57208333,36.85,20.79166667,12.7125
04-06-2024,69.59833333,177.58625,39.99625,21.28083333,0.910833333,46.62,36.85,19.33333333,10.92916667
05-06-2024,114.8266667,293.1604167,47.55375,21.14958333,1.35875,54.19875,36.35833333,26.66666667,15.55833333
06-06-2024,56.82,174.1816667,32.03,14.74041667,1.075833333,61.835,34.4125,30.04166667,12.2125
07-06-2024,23.86708333,63.31875,20.4775,11.7425,0.8975,27.62125,35.1375,29.45833333,16.37916667
08-06-2024,20.96291667,54.41833333,24.53083333,12.70041667,0.785833333,25.575,34.6625,27.41666667,15.56666667
09-06-2024,29.81166667,77.84041667,29.42666667,12.3875,0.93375,22.18791667,35.08333333,19.75,13.47083333
10-06-2024,44.95458333,146.7991667,31.77791667,13.10666667,1.073333333,32.82458333,36.08333333,18.83333333,13.41666667
11-06-2024,207.1883333,363.2833333,69.77625,17.50208333,2.414583333,48.48708333,35.78333333,20.25,11.04166667
12-06-2024,90.73291667,198.315,62.88916667,17.03166667,1.510833333,32.51666667,36.975,17.41666667,12.375
13-06-2024,54.53666667,212.0370833,35.74875,17.39875,0.984583333,52.40625,38.04166667,20.95833333,19.625
14-06-2024,47.71291667,235.9054167,25.64875,15.55958333,0.85875,50.29125,37.31666667,28.66666667,21.56666667
15-06-2024,46.25541667,199.05375,27.78666667,15.60708333,0.974166667,46.83583333,37.71666667,26.45833333,18.7125
16-06-2024,56.99666667,217.5783333,29.79083333,20.24833333,0.990833333,43.57791667,38.62083333,24.75,18.44583333
17-06-2024,54.81166667,197.35375,30.28375,20.21875,0.975833333,39.8,39.07916667,23.66666667,19.27083333
18-06-2024,71.83708333,309.0908333,27.6275,18.15958333,0.912083333,27.78833333,38.88333333,25.25,20.89583333
19-06-2024,66.34625,316.29625,25.81833333,15.90125,0.867916667,31.39125,36.28333333,36.54166667,17.10833333
20-06-2024,45.51125,148.7891667,26.47208333,14.33708333,0.859166667,59.75958333,33.0625,50.04166667,8.225
21-06-2024,64.18208333,182.3554167,32.1525,14.75833333,1.072916667,35.47958333,31.86666667,56.91666667,8.725
22-06-2024,91.86583333,195.2870833,36.14208333,14.08583333,1.10125,41.02375,33.65833333,52.125,6.8125
23-06-2024,62.94875,137.4504167,30.12041667,14.18541667,1.004166667,39.58333333,34.33333333,51.66666667,9.516666667
24-06-2024,59.16916667,141.81375,32.24041667,12.88583333,1.01625,34.23708333,33.50416667,56.91666667,7.6875
25-06-2024,67.34541667,143.0608333,27.55291667,12.68708333,0.99375,37.28375,33.05416667,62.16666667,7.3625
26-06-2024,51.27041667,119.50875,26.63958333,11.68208333,1.031666667,32.75958333,30.38333333,74.75,13.02916667
27-06-2024,30.97125,65.86041667,22.98375,11.09708333,0.853333333,26.11916667,28.10416667,84.95833333,11.75833333
28-06-2024,38.23083333,76.03333333,25.06916667,11.94625,0.952916667,27.33291667,27.75416667,85,7.3375
29-06-2024,49.12375,116.895,28.64375,10.38708333,0.99625,28.07416667,29.62083333,78.41666667,6.45
30-06-2024,60.1075,127.1016667,23.5875,10.72,0.92,31.75875,30.12083333,77.08333333,6.120833333
01-07-2024,167.2995833,279.1729167,41.235,10.49833333,1.3075,23.17583333,30.2875,78.375,7.045833333
