date,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),temperature_2m (°C),relative_humidity_2m (%),wind_speed_10m (km/h)
09-05-2024,20.03166667,59.17791667,19.35541667,9.013333333,0.56,26.80833333,29.72916667,76.95833333,10.39166667
10-05-2024,20.16958333,59.86833333,20.48208333,9.326666667,0.536666667,26.77958333,29.59583333,76.875,11.66666667
11-05-2024,19.77541667,70.09208333,20.36708333,9.115416667,0.577083333,21.26083333,30.03333333,77.5,13.41666667
12-05-2024,21.14,70.26416667,18.1425,8.872083333,0.49875,22.79458333,30.5,74.16666667,13.425
13-05-2024,25.18791667,85.24958333,26.16666667,8.782916667,0.69125,27.92,30.50833333,70.125,10.6625
14-05-2024,48.73833333,113.6358333,32.80916667,9.18125,0.837083333,48.83041667,31.39583333,66.375,13.01666667
15-05-2024,44.68125,103.6808333,35.96083333,10.38666667,0.788333333,56.82208333,31.425,70.79166667,10.87916667
16-05-2024,35.02958333,96.15958333,26.0125,9.504583333,0.676666667,40.5225,32.6125,64.04166667,7.754166667
17-05-2024,32.72833333,84.74375,27.35125,9.08375,0.570416667,47.25333333,31.5,69.70833333,8.508333333
18-05-2024,35.63041667,94.89875,21.33416667,9.113333333,0.481666667,33.59375,31.3375,78.375,8.8
19-05-2024,27.38583333,77.84708333,17.80958333,9.069166667,0.4675,30.52541667,31.05,75.29166667,10.85416667
20-05-2024,18.53458333,61.10541667,13.98375,8.339166667,0.435416667,27.42708333,31.57083333,74.25,11.94166667
21-05-2024,19.995,68.63875,16.87166667,9.522083333,0.4775,24.88833333,31.74583333,75.375,11.83333333
22-05-2024,21.88541667,71.51458333,18.52708333,9.215,0.4725,25.86416667,31.4625,77.5,11.575
23-05-2024,25.32416667,74.23041667,18.49041667,9.304166667,0.435833333,24.555,31.03333333,78.04166667,11.925
24-05-2024,23.36208333,65.90416667,17.36291667,9.660833333,0.503333333,27.42416667,31.15,74.95833333,12.96666667
25-05-2024,22.12375,62.16791667,16.12,10.21083333,0.433333333,22.93458333,31.08333333,71.25,14.77916667
26-05-2024,22.59291667,63.51166667,15.10958333,9.20125,0.405416667,24.11916667,31.225,69.16666667,16.3375
27-05-2024,25.45416667,75.42583333,15.09041667,8.692916667,0.433333333,21.66708333,30.8375,72.58333333,17.05
28-05-2024,19.83708333,67.35375,16.87875,8.495833333,0.42125,23.03916667,31.2125,68.58333333,17.39166667
29-05-2024,20.7275,72.91333333,17.83166667,8.280833333,0.470416667,28.14666667,31.5625,63.41666667,17.625
30-05-2024,23.12833333,75.505,17.80583333,8.3675,0.515833333,26.06333333,31.4,70,12.95416667
31-05-2024,19.68583333,67.59291667,19.17291667,8.362083333,0.577916667,24.28416667,30.775,79.20833333,11.5375
01-06-2024,15.81666667,55.2575,19.65041667,7.985833333,0.5075,23.53166667,31.12083333,72.83333333,12.30833333
02-06-2024,17.62541667,53.83625,17.95541667,7.89625,0.4975,25.85041667,31.42916667,69.08333333,10.62083333
03-06-2024,20.93333333,70.50708333,18.22375,8.21375,0.53875,24.93041667,31.65,69.04166667,8.8125
04-06-2024,23.25708333,87.60458333,16.50375,8.84625,0.5375,23.17875,29.75833333,79,9.745833333
05-06-2024,22.28708333,61.20041667,16.48375,8.471666667,0.524166667,20.24416667,29.60833333,78.25,8.8875
06-06-2024,15.18333333,58.02291667,16.76916667,8.290416667,0.541666667,19.34166667,30.07083333,77.20833333,8.691666667
07-06-2024,16.36375,63.68,17.8125,8.164583333,0.51375,23.44791667,30.3,74.33333333,11.2375
08-06-2024,15.83875,54.84875,19.68458333,8.802083333,0.54375,26.89875,30.325,71.54166667,13.03333333
09-06-2024,14.97791667,51.57875,20.36291667,8.22875,0.560833333,24.97958333,28.175,84.83333333,7.783333333
10-06-2024,13.7275,36.78583333,20.5175,7.693333333,0.564583333,23.26791667,27.32916667,87.16666667,6.8875
11-06-2024,14.70791667,41.79958333,20.24625,6.896666667,0.573333333,19.73083333,27.80416667,86.91666667,8.241666667
12-06-2024,13.77416667,49.52541667,18.37875,7.691666667,0.5275,19.26208333,27.82916667,85.375,10.52083333
13-06-2024,10.63333333,43.48416667,17.72125,8.365833333,0.518333333,18.13333333,27.49583333,86.625,10.3875
14-06-2024,11.26541667,42.11666667,17.41166667,8.856666667,0.543333333,16.28833333,27.22083333,85.75,11.98333333
15-06-2024,11.66,41.87083333,18.6775,8.220833333,0.632916667,17.2525,27.85416667,82.91666667,14.52916667
16-06-2024,13.06208333,48.40541667,20.76041667,7.440833333,0.666666667,17.16625,28.86666667,79.875,9.404166667
17-06-2024,14.99583333,53.85666667,26.54708333,8.069166667,0.619166667,15.54125,28.27916667,84.16666667,12.0625
18-06-2024,14.16166667,44.7525,21.79791667,9.067916667,0.669583333,15.21291667,27.43333333,87.45833333,14.76666667
19-06-2024,14.05458333,41.36541667,20.02541667,9.345416667,0.604166667,15.62375,27.47916667,85.45833333,15.225
20-06-2024,16.08583333,50.26916667,18.945,8.187083333,0.585,15.49083333,27.3125,88.16666667,15.10416667
21-06-2024,14.45416667,59.43208333,16.46833333,7.927916667,0.572083333,15.4775,27.71666667,87.04166667,14.7875
22-06-2024,18.78791667,52.79708333,20.35291667,7.857083333,0.668333333,13.19583333,27.825,85.20833333,11.81666667
23-06-2024,19.33666667,59.72583333,19.85458333,8.0975,0.639583333,16.18375,27.85,86.125,9.691666667
24-06-2024,12.67291667,42.24791667,17.44875,8.294166667,0.532916667,19.96291667,27.95,85.54166667,11.33333333
25-06-2024,12.39083333,40.65166667,21.12541667,9.083333333,0.571666667,17.40166667,28.37916667,85.20833333,19.7375
26-06-2024,10.05375,33.18541667,16.86375,8.151666667,0.515416667,19.57458333,28.04166667,86.91666667,24.0625
27-06-2024,7.71,25.84291667,16.45083333,8.119166667,0.468333333,19.75125,27.1375,89.70833333,22.90833333
28-06-2024,12.06875,40.91416667,16.46041667,8.010833333,0.540833333,18.18208333,27.11666667,88.91666667,22.32083333
29-06-2024,14.36291667,57.86291667,15.3675,8.212083333,0.5525,15.48291667,27.6875,86.66666667,20.575
30-06-2024,14.18,54.42416667,15.22791667,7.885,0.4875,16.36791667,28.0125,85.54166667,22.67916667
01-07-2024,13.66041667,56.88291667,18.01166667,9.414166667,0.462916667,16.6075,28.39583333,81.625,30.6
02-07-2024,14.19291667,55.06916667,20.60916667,8.292083333,0.444583333,18.61458333,28.92083333,82.54166667,26.36666667
03-07-2024,15.56666667,62.27666667,15.12708333,10.29125,0.478333333,15.0775,28.56666667,84.33333333,23.52916667
04-07-2024,13.62958333,57.02625,14.75291667,9.065,0.483333333,14.97875,27.7125,86.45833333,18.825
05-07-2024,14.04083333,54.82916667,14.30666667,8.3775,0.49625,16.69458333,27.45,86.58333333,20.0875
06-07-2024,16.57291667,68.49416667,13.15,7.733333333,0.445416667,19.43208333,27.72916667,85.58333333,19.79166667
07-07-2024,16.92666667,77.55208333,13.04333333,7.1875,0.459583333,17.82916667,27.35416667,88.5,16.02916667
08-07-2024,12.48958333,35.02666667,17.29166667,8.857916667,0.515416667,15.9875,26.8875,89.83333333,8.508333333
09-07-2024,12.83666667,29.42083333,18.80833333,7.03625,0.5325,16.2825,26.18333333,91.29166667,12.4125
10-07-2024,14.32458333,39.43833333,21.08666667,8.900833333,0.545416667,15.09125,26.75416667,88.66666667,15.54583333
11-07-2024,13.59,32.07166667,20.72666667,8.387916667,0.523333333,12.96,26.64583333,89.66666667,15.40416667
12-07-2024,13.6775,35.64875,18.64083333,7.565,0.472083333,11.92333333,25.9875,92.625,16.8875
13-07-2024,10.99833333,28.78125,16.83625,7.54625,0.43875,14.11583333,25.95416667,92.20833333,19.13333333
14-07-2024,12.93166667,49.23,15.57083333,6.250416667,0.491666667,12.3475,25.6625,93.20833333,11.90833333
15-07-2024,12.7975,37.20375,17.50208333,8.0525,0.531666667,10.86416667,26.71666667,88.83333333,9.695833333
16-07-2024,13.14041667,32.26,18.22416667,8.70125,0.4675,14.2075,26.75,89.375,15.87083333
17-07-2024,12.86125,33.48166667,18.66833333,8.33875,0.465416667,13.76333333,26.62916667,90.04166667,18.2
18-07-2024,9.2575,23.56083333,18.67416667,7.172916667,0.475,13.82458333,26.46666667,90.58333333,20.33333333
19-07-2024,10.25916667,27.52625,16.25416667,6.68625,0.4475,17.09166667,26.425,90.58333333,21.31666667
20-07-2024,9.355,27.14125,15.85583333,9.284166667,0.417916667,16.77625,26.34583333,90.08333333,23.79583333
21-07-2024,8.047083333,23.17916667,14.59958333,10.275,0.412916667,17.31125,26.48333333,90.58333333,22.3125
22-07-2024,10.8375,33.13625,14.72875,7.365833333,0.432083333,15.8475,26.40416667,90.16666667,25.01666667
23-07-2024,9.719583333,33.21208333,14.77666667,7.079166667,0.406666667,14.215,26.25833333,90.33333333,25.225
24-07-2024,10.92625,37.23791667,14.10166667,7.187083333,0.449583333,15.76291667,26.37916667,89.91666667,27.56666667
